,publish_date,headline_text
29731,20030619,ato warns of crackdown on work related claims
29732,20030904,qld govt overtakes own rest stop plan
29733,20030403,fire inquiry chairman tours burnt areas
29734,20030504,brave investors head for afghanistan
29735,20030319,leicester close in premier league return
29736,20030320,draw at roma enough to send ajax through
29737,20030806,ralf shocked by crash penalty williams appeal
29738,20030623,call for mackay to be considered for research
29739,20031125,legend mining develops wa gold plans
29740,20030330,england to make goodwill payment to zim after
29741,20031203,haase backs call for wiluna council probe
29742,20030418,us offers rewards for baghdad treasures
29743,20030728,shire highlights new projects in budget
29744,20031123,kingz stun stallions
29745,20031208,hopes for mandela to join eureka celebrations
29746,20030307,vic legal aid accused of economising case
29747,20030223,drought doom turns to flood gloom
29748,20031109,queanbeyan residents urged to join rail fight
29749,20030903,toddler dies after being hit by car
29750,20030702,brisbane petrol stations switch to low sulphur
29751,20031228,sth african supermarket chain to fight trolley
29752,20031001,rights groups condemn kenyan editors arrest
29753,20030918,carr denies raising corruption investigation
29754,20031115,woodward dismisses foul play claims
29755,20030930,maher confirmed for ers opener
29756,20030726,police find body of missing fisherman
29757,20030808,jackson sets wnba record
29758,20031028,ama calls for indigenous health boost
29759,20031213,parliament misled on hospital malpractice
29760,20031202,kaye creditors left in limbo
29761,20030912,live sheep trade ban to saudi arabia set to
29762,20030312,woomera compound to close next month
29763,20031003,greens say lower house needs reform
29764,20030315,perth hills seen as high fire risk
29765,20031009,carr rejects oppn ship trade infrastructure doubts
29766,20030823,investigators focus on inside job in un blast
29767,20030729,townsville port trade record tumbles again
29768,20030813,burrup development sites in the spotlight
29769,20030430,rex issues airport tax warning
29770,20030619,act rates overhaul collapses
29771,20031122,australia cleans up perth cycle gp
29772,20030415,buyers keep alice art in local hands
29773,20031218,huge market for retractable syringe inventor
29774,20030711,car workers strike still on
29775,20030412,museeuw set for ride into hell
29776,20030616,sewerage seminars to curb on site system risk
29777,20030814,peacekeepers take control of monrovia port
29778,20030224,blokes peel off pants for peace
29779,20030907,trescothick double ton undone by englands late
29780,20030826,publisher pictures more indigenous dictionaries
29781,20030725,australian security officers guard solomons pm
29782,20030709,liberian forces block us mission
29783,20030219,bathhouse plans move ahead
29784,20031023,south west sports club to merge
29785,20030919,bush blames arafat for stalled peace road map
29786,20030620,expected interest rate fall to help building
29787,20030313,nsw coalition pledges specialist rural health unit
29788,20030421,uk mps demand inquiry into iraqi weapons claims
29789,20031002,nsw man convicted of murdering his sister
29790,20031103,shire to ask residents about name change
29791,20030521,claims furniture workers likely to get entitlements
29792,20030523,beckham injury overshadows england win
29793,20030620,panthers pummel knights
29794,20030531,senators complete pacific fact finding mission
29795,20030711,cwealth pushes on with disability education
29796,20030515,noosa mayor rejects idea to charge visitors
29797,20030317,gold coast gets new m fire station
29798,20030721,abandoned pets facing bleak future
29799,20030923,storm wreaks havoc in vics north west
29800,20030511,man to front court after man killed in phone booth
29801,20030928,bali memorial unveiled in sydney
29802,20030314,councillor expelled after name calling
29803,20030302,pm welcomes arrest of suspected al qaeda mastermind
29804,20031125,forum focuses attention on indigenous housing
29805,20031027,pair to face drug charges in toowoomba
29806,20030226,sawmill jobs threatened by recent bushfires
29807,20030917,mainlanders addressed in atsic re organisation
29808,20031224,sth africa bans us beef related imports
29809,20030415,govt appeal likely on al masri decision
29810,20031110,public urged to be bushfire ready
29811,20030814,beechwood school teachers meet over pay
29812,20030718,coria crushes ferrer for quarter finals spot in
29813,20031211,us to issue tuna warning
29814,20030917,suspected meningococcal sufferer cleared
29815,20031208,tasmanian house prices drop
29816,20030407,clydesdales score last minute try to beat young
29817,20031111,barnett holds on to wa libs leadership
29818,20031231,farmers to get vehicle insurance rebate
29819,20031231,saudi arabia says top al qaeda suspect surrenders
29820,20030626,oldest war veteran turns 
29821,20030919,police rescue efforts earn bravery recommendation
29822,20031016,wheatbelt wine wins prize
29823,20030716,resources push asx higher
29824,20031016,asylum seekers stage rooftop protest
29825,20031002,mcgrath handed fitness deadline
29826,20030717, year rule tips drought to end in 
29827,20030904,bashar rescues bangladesh innings
29828,20030819,dow soars to month high
29829,20030326,harry potter creator rowling gives birth to baby
29830,20030818,qantas launches final bid for air nz deal
29831,20030918,two arrested over airport computer theft
29832,20031209,labor seeks detention centre abuse probe
29833,20031010,wa expert urges overhaul of water consumption
29834,20030406,fire badly damages perth home
29835,20030903,sheik denies link to al qaeda suspect
29836,20030707,rauhihi sends message to nz selectors
29837,20030221,central qld park area expanded
29838,20031220,bus crash kills in belgium
29839,20030322,carr claims historic victory
29840,20031215,bumbling fijians unfit for world cup report
29841,20030604,public urged to don wool for special day
29842,20030421,animal related crashes on the rise
29843,20030222,police investigate muswellbrook death
29844,20031022,give world cup to japan says ella
29845,20031217,iraqi labs and plans found blair says
29846,20030624,women jailed for work theft
29847,20030729,aussie southpaw lloyd joins the royals
29848,20030801,solomons force to crack down on gun trade
29849,20030826,nth koreans arrive for beijing nuclear talks
29850,20030719,coria tears youzhny apart in stuttgart stunner
29851,20030508,giant postcard from russia with love
29852,20030809,authorities warn of flu outbreak
29853,20030510,crusaders dent brumbies finals chances
29854,20030902,howard backs un involvement in iraq
29855,20030930,govts bank to offer abattoir funds
29856,20030427,kiwis dominating super 
29857,20030624,pilot stood down after near highway landing
29858,20031002,more surgeons to quit cuts expected
29859,20031014,israel signs palestinian expulsion order for 
29860,20030224,hospital cleared in amputee compo case
29861,20030429,boaties urged to steer clear of pipe laying
29862,20030411,jail cell to become youth sports area
29863,20031225,rocket attack hits baghdad hotel
29864,20030401,masur warns sweden of in form hewitt
29865,20030313,millions of dollars to be spent on protecting lakes
29866,20030604,greenspan plays down deflation talk
29867,20030418,afl defends collingwood banner censorship
29868,20031008,supermarkets up security for cut out beckhams
29869,20030917,no sign of missing teen as search ends
29870,20031224,egyptian foreign minister to continue peace push
29871,20030606,bulldogs roll roosters
29872,20031217,alcohol ads spark imparja debate
29873,20030307,carr plan for hospital emergencies a giant con opp
29874,20030419,seven killed in tribal feud in pakistan
29875,20031114,mine safety under threat board says
29876,20031022,abstudy changes cut indigenous students
